khoan	9021
dính	9017
khỉ	9014
heo	8967
phả	8955
bó	8932
ngu	8910
quạt	8907
sọc	8869
khoán	8856
dội	8856
miên	8845
vời	8824
rom	8807
ruộng	8805
xoáy	8804
trật	8788
khâm	8781
nồng	8771
tuyền	8755
dốc	8747
huynh	8732
nộp	8713
khiết	8700
béo	8647
lặng	8626
đống	8615
cài	8606
ngo	8605
ain	8605
hố	8598
nhiêu	8590
vay	8588
manh	8570
liều	8564
tê	8549
dại	8537
tị	8521
châm	8506
mòn	8491
khiêm	8477
khói	8468
mỏng	8453
tụng	8427
tiễn	8421
loa	8412
hôi	8400
sương	8395
rùa	8383
gặm	8364
thới	8363
đeo	8351
xoắn	8343
kha	8330
chẩn	8321
mắn	8307
xay	8285
hước	8271
trọn	8262
leon	8261
kí	8241
súc	8240
vẹn	8232
hắc	8227
đệm	8201
đính	8145
keo	8137
cuộn	8137
bành	8111
gốm	8104
sum	8102
móc	8072
tà	8071
bớt	8046
ron	8046
ngon	8042
triệt	8026
vòi	8025
rửa	8017
tể	8010
miến	8007
chem	7976
khoang	7975
sải	7971
thở	7970
chổi	7954
chong	7951
đâm	7945
rẽ	7929
chau	7923
nhạy	7911
ngón	7885
cúng	7845
giày	7840
nhọn	7839
trôi	7837
đổng	7814
nắng	7813
gối	7790
buýt	7776
gừng	7752
lã	7746
bếp	7733
khâu	7732
hau	7726
dê	7720
hạo	7717
thự	7678
lụt	7670
ngục	7665
thơm	7633
ang	7630
cơm	7627
mỡ	7619
nướng	7619
nhấm	7603
lộn	7602
đam	7595
tát	7560
hao	7555
loi	7532
bau	7531
nhẫn	7529
xuan	7523
nhũng	7514
lùn	7509
lường	7472
gioan	7470
nhé	7469
dám	7459
vao	7456
khoác	7403
ring	7391
doan	7363
khoai	7350
cưỡng	7350
tôm	7348
khóc	7329
xinh	7318
ching	7315
rủi	7309
tiếc	7290
trộm	7288
cay	7260
khuất	7252
ngừa	7251
cù	7247
sét	7237
chừng	7220
nong	7210
lay	7207
kiệm	7206
lim	7204
hoạn	7204
đãi	7178
tẩy	7173
lấp	7165
mặn	7162
ráy	7129
rịa	7126
nhược	7118
thùng	7080
rung	7069
vòm	7068
khuê	7065
gõ	7058
khát	7053
nén	7051
lầy	7032
thiếp	7015
bầy	7009
quãng	7005
kèn	7004
cưỡi	6994
tắm	6983
trắc	6980
trùm	6977
lựu	6957
lây	6953
xen	6947
ngưng	6939
vươn	6932
ngắm	6924
nảy	6911
chùm	6879
ngụ	6876
ngột	6865
bám	6851
buồng	6843
nhiễu	6820
hân	6815
rễ	6775
cồn	6759
ngòi	6749
giãn	6745
dừa	6713
quà	6685
diệm	6675
chém	6673
viếng	6666
gio	6661
rong	6619
xít	6608
đàng	6593
mập	6572
hoán	6565
toa	6536
rải	6519
nham	6518
chai	6517
ướt	6480
sôi	6478
hạch	6475
trác	6471
đắp	6458
tun	6419
cành	6411
thiêng	6380
phím	6377
ghét	6368
gãy	6352
train	6351
giặc	6344
nồi	6336
mến	6324
luồng	6307
thổi	6291
dem	6289
dua	6288
tòng	6276
cắm	6276
thầu	6262
dệt	6254
chanh	6245
bạt	6227
guam	6220
lua	6216
ớt	6213
chì	6207
đê	6202
sọ	6171
miếng	6169
rỗng	6168
kình	6162
vy	6154
ton	6141
cắp	6122
rai	6120
chéo	6116
nậm	6107
trội	6107
cuống	6096
hãi	6093
điên	6082
sảnh	6066
pe	6057
khoi	6050
bộc	6041
chả	6034
khử	6022
ưng	6016
khiếu	6013
sắm	6005
khôn	6005
trâm	5991
láng	5982
dọn	5979
bổng	5976
hận	5974
diêm	5970
khao	5949
đếm	5947
yết	5942
vôi	5929
hươu	5919
chiên	5915
sing	5888
dối	5879
vắc	5857
thắt	5851
sẫm	5837
bì	5833
hò	5826
khinh	5821
hái	5815
thê	5811
nôm	5802
lụa	5798
diễm	5798
him	5780
rẻ	5777
mác	5764
cám	5763
gánh	5760
phác	5736
bể	5732
lấn	5731
buồm	5730
bắp	5727
đạc	5714
cuoi	5713
thoảng	5709
kẹp	5704
nghiện	5689
nát	5689
hiếp	5671
vách	5645
tuan	5638
qui	5636
kiềm	5624
lùng	5618
nhường	5587
tạc	5586
om	5585
thiểm	5585
rực	5568
ơi	5551
sê	5532
quật	5525
trù	5522
đụng	5517
luyến	5514
lứa	5506
gác	5495
xả	5488
cham	5478
lăn	5471
thấu	5461
chưởng	5457
xấp	5424
gán	5414
phiền	5397
rang	5396
ren	5391
vung	5387
nao	5384
lãi	5384
rìa	5366
bế	5354
uyển	5352
bẫy	5346
đày	5344
thính	5342
phai	5339
oai	5323
cắn	5316
truất	5314
lỡ	5304
dom	5293
ngan	5292
đao	5288
sanh	5288
chuối	5270
lặc	5261
thói	5257
sấu	5254
tồi	5242
lau	5233
bùn	5232
kiếp	5224
báu	5204
xôi	5203
mãnh	5203
poa	5201
nhục	5182
kẹo	5176
oi	5174
hụt	5173
khép	5159
loai	5159
bồn	5136
chiang	5135
chao	5133
lung	5132
rỡ	5125
nếp	5120
ghé	5106
tau	5097
sủng	5094
nhôm	5091
thiêu	5083
nắp	5075
trưa	5064
vội	5055
gũi	5049
trướng	5048
đắt	5010
phồn	5006
rắc	5000
mân	4998
chun	4996
dập	4991
diêu	4991
nại	4985
um	4959
trán	4958
tặc	4950
tiệm	4948
chọc	4942
hen	4917
niêm	4910
lát	4901
râu	4889
mĩ	4888
dực	4887
ngoi	4880
dền	4867
thưa	4865
nghia	4857
mào	4842
vớt	4828
chán	4825
ngưu	4808
má	4798
bận	4796
sy	4792
ngoan	4791
nghênh	4772
sốc	4772
bon	4770
kề	4769
hựu	4755
phì	4752
thầm	4751
khoảnh	4747
bóc	4746
xăng	4741
nạ	4735
ran	4734
kiêu	4731
going	4718
cõi	4717
trơn	4712
giường	4700
sáo	4699
bạ	4694
khuynh	4677
cò	4674
hiên	4669
nghiệt	4668
khoái	4668
tem	4649
mệt	4648
soi	4646
nhàn	4639
khố	4635
bồng	4625
chèn	4607
kè	4606
cày	4597
pu	4548
cẩu	4539
ngoai	4521
gang	4512
thề	4512
nhái	4507
nón	4503
thoải	4496
nung	4471
oan	4463
thấm	4459
vỹ	4458
sầu	4444
xí	4426
gam	4417
khoe	4414
đành	4413
din	4408
mỏi	4399
ngõ	4397
đạm	4397
phơi	4382
gui	4362
nhở	4357
rãnh	4345
ngặt	4344
đùa	4334
lừng	4332
thon	4329
rệt	4322
diễu	4319
bân	4319
tệp	4313
sua	4305
gộp	4295
dán	4292
thủng	4288
gao	4286
khuếch	4286
giê	4282
iu	4274
bìm	4273
túng	4268
kẽ	4264
giếng	4263
ngơi	4254
bu	4254
điểu	4251
xông	4235
mạt	4222
quấy	4221
xuôi	4214
ngạch	4212
cụt	4208
bôi	4195
ngâm	4193
lót	4192
cấy	4191
giêng	4187
gon	4180
đúp	4176
chích	4173
dịu	4165
hùm	4162
gắt	4161
lầu	4154
lượn	4154
bơm	4153
cang	4149
nhâm	4145
lánh	4134
chuộng	4128
tỳ	4124
giun	4124
phàn	4122
rụng	4120
rèn	4118
cỗ	4117
thuở	4112
gianh	4110
huang	4103
phàm	4101
gậy	4098
đũa	4094
điềm	4091
trễ	4089
thing	4089
đuối	4088
nhuộm	4083
vẹt	4072
rể	4067
nóc	4063
hông	4059
chàm	4054
chớp	4049
uốn	4041
liam	4040
benh	4039
đán	4037
ming	4032
ôm	4026
họng	4023
cừ	4022
khống	4017
ngao	4013
giu	4012
nụ	4007
hua	4003
rậm	3998
muôn	3992
lách	3975
yểm	3969
bấm	3967
mổ	3966
chênh	3963
chè	3943
nhẵn	3940
khéo	3938
kham	3927
nện	3925
mép	3923
pay	3910
ráp	3902
dật	3879
giọt	3876
nhàng	3868
kị	3863
cớ	3860
bỉnh	3860
kẹt	3851
chước	3847
rỉ	3844
quạ	3831
giã	3810
kíp	3805
khốc	3805
ngươi	3803
puy	3799
rũ	3787
cheng	3781
giềng	3778
rim	3770
cọ	3769
pom	3768
hui	3765
thốt	3762
ướp	3755
uông	3755
xơ	3748
dĩnh	3748
lậu	3742
bổn	3732
tru	3728
nhốt	3728
nhí	3725
nhũ	3723
pênh	3717
thuột	3717
bơ	3717
thệ	3711
lận	3708
gả	3708
ê	3703
rạng	3690
lề	3682
biếm	3680
nứt	3676
dưa	3674
nà	3670
phao	3662
rao	3643
oa	3643
hở	3637
xua	3631
dẻo	3616
dạo	3615
gua	3610
dồn	3606
xảo	3602
sập	3596
xoài	3594
ngọ	3581
đè	3580
vấp	3572
trỗi	3572
khau	3559
nháp	3555
kẽm	3552
nộ	3550
dở	3548
nhúng	3542
nhưỡng	3536
rước	3536
đục	3518
gã	3518
đéc	3517
lột	3513
thoa	3510
kin	3510
nàn	3498
bọt	3497
mạ	3496
chồn	3492
phiệt	3480
đố	3478
nhỉ	3474
sào	3471
báng	3459
bửu	3447
váy	3446
rưỡi	3437
sô	3432
mẻ	3428
phô	3422
đắng	3420
vụn	3415
thuan	3414
luan	3414
hách	3414
thềm	3408
thạo	3400
phò	3393
chìa	3387
mia	3384
mõm	3383
ghen	3366
è	3364
chin	3359
én	3359
ngoặc	3352
quai	3345
vần	3341
tua	3337
khiếp	3335
tiếu	3332
vệt	3328
toản	3305
cước	3288
bén	3283
thuyên	3282
cảo	3265
húc	3265
mài	3262
nguyền	3261
hệt	3254
muỗi	3239
xo	3239
chon	3237
peng	3237
mày	3234
sia	3232
bui	3231
nôn	3231
phạn	3229
chảo	3227
sầm	3227
aung	3225
rò	3219
mắm	3214
ốm	3212
quặng	3207
vằn	3205
búp	3204
đấng	3203
né	3200
sụt	3193
gươm	3189
phôi	3185
gặt	3183
dyn	3178
tram	3176
tủy	3172
phà	3170
choán	3166
chăng	3161
thuôn	3160
lồi	3156
mịn	3155
khỏa	3154
dim	3152
hẻm	3148
khiếm	3143
quắn	3140
xát	3130
búa	3122
ất	3119
cởi	3116
ồn	3116
nhào	3114
lướt	3110
chốn	3109
chẵn	3105
chuan	3103
ling	3099
tủ	3095
đẩu	3090
bỏng	3086
ngải	3085
léo	3074
điếm	3074
pain	3070
đả	3070
pia	3070
tí	3050
ngạo	3049
tẩm	3048
hốt	3048
buy	3045
suýt	3044
dận	3038
nhụy	3034
ngoặt	3030
trượng	3029
gục	3029
tía	3028
đọng	3025
giong	3024
lở	3023
seong	3021
trừu	3009
som	3007
nin	3006
chuộc	2995
gầm	2993
tỉa	2987
chê	2987
tẩu	2984
nen	2983
gieo	2982
lơ	2968
trãi	2967
bẩm	2963
đấm	2951
xy	2951
cúm	2940
gum	2932
thìn	2929
gong	2925
hột	2923
phách	2920
chén	2917
đớn	2912
chù	2911
nhồi	2900
sái	2895
thằng	2892
khiên	2886
óc	2884
nhát	2879
răm	2879
try	2873
ải	2871
goi	2870
tụy	2864
boi	2859
ay	2857
diệc	2856
chuồng	2850
bỗng	2845
giông	2845
chà	2838
ria	2834
sồi	2831
py	2831
góa	2825
gom	2825
oán	2825
banh	2821
mâm	2820
đái	2818
nọ	2813
xé	2810
ngửa	2810
nọc	2804
tớ	2802
phỉ	2801
phẫn	2800
nhô	2797
xì	2793
neon	2793
tày	2786
vả	2781
tưới	2777
hỷ	2773
bung	2757
chain	2757
lén	2756
trim	2755
xoa	2753
cưa	2752
ngây	2749
nhạn	2744
toại	2742
đẫm	2736
rốt	2735
cy	2734
lắc	2733
mò	2731
ngủi	2722
khoát	2716
thoáng	2713
nhuệ	2711
rà	2711
mùng	2701
bẻ	2698
hoắc	2694
tý	2693
huan	2688
tuất	2687
lọng	2685
vãn	2684
vuốt	2684
dồi	2681
ngỗng	2669
nhụi	2669
tăm	2664
giàn	2661
bẩn	2657
sấm	2649
đắn	2648
quất	2647
thiều	2646
é	2644
pau	2643
giồng	2629
lị	2627
nhin	2622
húy	2615
đùi	2613
cưng	2611
dì	2610
rét	2606
mía	2597
uất	2595
đẫy	2591
lăm	2588
liang	2587
hợi	2586
nghiền	2586
chiểu	2582
chót	2579
troi	2578
muội	2573
vựng	2570
dỗ	2566
lốp	2557
kệ	2557
súp	2549
aim	2548
trăn	2548
cọc	2537
lều	2533
bóp	2533
dậu	2531
tâu	2528
nặc	2525
xói	2523
xuồng	2517
viêng	2512
bứa	2509
ròng	2507
mão	2507
sỏi	2506
giục	2504
nhặt	2503
huyên	2499
lộng	2497
dấy	2493
ủ	2491
gạt	2490
liêng	2488
thâu	2486
đóm	2481
vóc	2479
luang	2474
xế	2467
hủ	2462
ngoạn	2455
vọt	2453
chọi	2451
nuốt	2451
sán	2450
căm	2447
vướng	2445
sòng	2441
võng	2441
rộn	2439
bống	2439
hăng	2435
bón	2430
tốp	2426
noãn	2423
khảm	2419
hổng	2413
lạch	2410
buông	2396
daum	2395
đom	2394
ạ	2390
pam	2387
chui	2385
cọp	2382
ngào	2378
nùng	2375
lửng	2374
tuồng	2366
dy	2366
sá	2364
siam	2362
thiêm	2361
giua	2359
phông	2352
thắc	2351
trảng	2350
cược	2350
nui	2347
chưng	2347
lít	2347
vàm	2346
xót	2337
tỵ	2337
lốc	2333
vỗ	2329
nhấp	2327
giò	2327
bún	2324
trọt	2321
lọ	2321
cầy	2320
pao	2320
voa	2316
vin	2316
trĩ	2312
penh	2311
vượn	2307
trèo	2307
vác	2306
vá	2306
ụ	2305
ngói	2302
thêu	2295
bưởi	2295
chạp	2295
lõm	2293
quới	2287
riềng	2285
sửu	2282
nến	2276
ngắt	2262
rớt	2256
thối	2254
vờ	2252
mễ	2252
tràm	2250
rin	2249
trứ	2246
hom	2243
lẫy	2243
đạ	2241
chải	2238
rạc	2235
nhữ	2235
boa	2225
chài	2224
vã	2224
thóc	2221
xẻ	2220
mận	2217
máng	2217
thoai	2214
đốn	2214
rem	2213
nạt	2208
nã	2205
khốn	2204
tỏi	2203
ỷ	2201
mom	2199
quynh	2198
lem	2196
bói	2185
nem	2183
syn	2181
ủi	2178
seon	2177
trát	2176
hé	2173
luộc	2172
vược	2172
kiệu	2170
chiềng	2168
găng	2162
liềm	2159
sò	2155
dào	2149
rơm	2147
hóc	2144
lờ	2138
bẹ	2129
xáo	2122
ơ	2118
nganh	2117
giòn	2113
rê	2113
ghê	2113
bùa	2109
đặn	2102
rỗi	2101
sướng	2101
chông	2100
thiếc	2098
phất	2097
tụt	2093
nản	2081
chậu	2077
đãng	2076
thom	2074
tửu	2073
pô	2072
mít	2070
tron	2068
khuông	2068
hét	2068
miệt	2066
úp	2066
lóng	2059
hít	2058
đò	2057
uẩn	2057
bú	2053
nguội	2041
át	2040
puya	2039
trọ	2032
goa	2031
coin	2031
ư	2029
bam	2029
côm	2028
hới	2027
vâng	2021
mớn	2020
sạc	2019
kền	2017
hử	2012
chửi	2011
xách	2004
tánh	2003
chóp	2002
thuấn	1999
trói	1997
khất	1994
kiêng	1993
ôi	1988
lười	1985
điếu	1983
câm	1983
trẫm	1976
yểu	1975
khế	1973
dẻ	1970
tiều	1969
cạo	1967
đu	1960
phung	1959
náo	1956
chắp	1953
trỏ	1952
chồi	1948
hốc	1945
tẻ	1943
khun	1943
đản	1942
cạp	1940
tằm	1935
vồng	1935
guốc	1935
dẫu	1934
rui	1933
mút	1932
thin	1931
rảnh	1929
ngậm	1925
cheo	1925
mung	1923
nuoi	1922
tì	1921
chầu	1917
gởi	1909
kheo	1908
duẩn	1904
sớ	1904
thinh	1902
loãng	1888
vặt	1883
phanh	1878
ngốc	1870
choàng	1869
dạt	1866
răn	1862
trệ	1859
mụ	1859
khóm	1859
dẹt	1858
chơn	1853
dặn	1851
chử	1850
náu	1849
tằng	1845
quấn	1845
thèm	1841
phớt	1834
bô	1833
chật	1833
khon	1827
văng	1826
bun	1825
nhím	1825
bàu	1822
kiền	1820
ó	1819
bã	1816
đớp	1815
bịt	1812
cồ	1810
sục	1809
lạy	1807
bướu	1806
tui	1805
mãng	1803
vạc	1798
lia	1796
tuốc	1796
nghiêu	1790
rộ	1788
nanh	1788
trêu	1786
giàng	1784
ngỏ	1762
cằn	1761
nhuyễn	1753
gập	1747
hỉ	1747
mắng	1745
nghẽn	1741
oe	1741
rách	1740
áng	1740
trá	1740
hèn	1738
sảng	1732
tộ	1728
nghiễm	1727
thắp	1726
mồng	1724
mè	1724
xiếc	1719
mòng	1719
niệu	1718
tuế	1715
mốt	1712
ing	1708
chắt	1706
chóc	1703
thắm	1699
phở	1697
mú	1696
nhám	1690
vùi	1689
ting	1687
mẹo	1682
quầy	1682
triện	1678
bing	1678
thắn	1678
gót	1676
mem	1672
nới	1670
nhom	1669
tạt	1669
lậy	1668
đĩnh	1662
huyệt	1661
cội	1657
méo	1654
phia	1648
khăng	1648
vứt	1646
nấp	1645
cào	1641
lẻo	1640
thớt	1640
ngả	1639
teo	1635
xao	1631
muang	1630
ào	1630
vom	1628
vế	1627
êm	1626
phồng	1624
thun	1623
sộ	1617
ách	1608
ngam	1608
vất	1608
bừa	1607
sưởi	1607
cổn	1604
quẻ	1603
quỵ	1599
sưng	1597
gáy	1595
băm	1594
trặc	1593
còi	1592
nêm	1592
xào	1586
đậy	1585
khuyển	1585
quýt	1583
sả	1575
phình	1574
trũng	1570
thoạt	1567
rốc	1566
nhộn	1565
ồ	1563
xăm	1562
liễn	1561
nghê	1561
nhẹn	1559
ngung	1558
ngất	1558
cồng	1557
lươn	1551
nê	1550
lợp	1549
cháo	1545
trau	1544
phiện	1540
giễu	1540
chằng	1539
xiang	1536
reo	1534
mị	1531
khắt	1528
lép	1525
bịa	1523
bua	1519
duoi	1514
dầm	1513
rẫy	1510
tễ	1510
bịp	1507
bum	1506
ghe	1505
mượt	1505
chợt	1502
rán	1501
xiên	1496
mỗ	1493
sụn	1490
rìu	1482
thà	1477
bần	1477
niết	1477
ăng	1477
oánh	1475
ráo	1470
doing	1469
luông	1469
sắn	1469
giặt	1469
xốp	1464
tủa	1463
thố	1457
bực	1457
vãng	1456
guang	1450
vặn	1449
dùi	1449
chiu	1447
mui	1446
giấm	1442
bênh	1441
hoai	1440
cấn	1440
tiễu	1439
cúi	1433
chói	1430
dẳng	1428
dép	1427
dãi	1427
đóa	1424
phẩy	1420
bẩy	1416
beo	1415
sấy	1415
líu	1413
sên	1412
nhại	1410
gầy	1409
giỗ	1400
đoái	1398
ruy	1396
mọng	1392
sếu	1392
nhút	1389
thẳm	1382
yển	1378
rủ	1378
loét	1377
đuốc	1376
khước	1374
vắt	1373
nhớt	1373
bới	1373
thốn	1368
thản	1367
siu	1365
hòng	1362
ỏi	1362
thừng	1361
rợ	1355
gấm	1355
lenh	1351
độn	1350
vụng	1349
sỉ	1331
nua	1329
giơ	1329
ding	1324
mương	1321
xù	1319
mấu	1317
phèn	1312
hạp	1312
rái	1309
nia	1307
hú	1300
xoan	1299
thặng	1298
khuya	1297
nơ	1297
thán	1289
bôn	1287
nãi	1287
sành	1286
sẹo	1286
bục	1284
mẩu	1281
xốt	1279
nể	1278
tót	1277
thây	1277
trổ	1275
ngạt	1272
pong	1271
nhức	1270
vỉa	1269
vạ	1269
kén	1266
lẩn	1266
sặc	1261
tuộc	1260
rành	1258
nhựt	1253
yếm	1251
mứt	1251
thìa	1251
ngần	1250
hót	1248
nỉ	1244
núm	1244
ngừ	1242
chum	1241
đước	1240
tray	1240
rông	1239
trầu	1234
vạng	1233
rặng	1228
khuấy	1227
quí	1226
bứt	1222
cữu	1222
mỉ	1221
ạt	1220
bụt	1220
mủ	1220
rốn	1220
nách	1217
ổi	1217
há	1216
vừng	1216
xài	1215
hả	1215
siết	1214
xộn	1213
cùi	1212
đoài	1210
ngát	1210
cum	1209
cút	1208
diếp	1208
sậy	1207
xước	1207
lụy	1206
biền	1205
thia	1205
gain	1205
chiêng	1205
khét	1202
giằng	1202
vét	1201
lượm	1201
leong	1200
trảm	1192
xẻo	1191
sem	1189
choe	1188
gạc	1187
mụn	1186
gờ	1183
rian	1181
meng	1181
quýnh	1178
thau	1174
dưng	1173
muay	1171
khướu	1171
típ	1170
kiết	1169
sym	1166
chập	1164
nhổ	1163
khuỷu	1162
xang	1161
nhạo	1159
cain	1158
nôi	1157
tian	1157
chiền	1156
xuyến	1155
kenh	1153
choáng	1153
rụi	1153
ngẫm	1151
pang	1151
nhọc	1150
vữa	1149
í	1149
chớ	1145
rúp	1143
dế	1141
cui	1137
ngứa	1137
ẩu	1136
bít	1136
xiàn	1134
triền	1132
lức	1128
xịt	1128
tít	1125
nghè	1119
vít	1119
duật	1118
mí	1118
hãnh	1114
bèo	1111
dạn	1110
dượng	1110
lự	1109
dĩa	1107
ắc	1106
xổ	1106
chẻ	1105
beom	1103
rum	1101
maung	1096
thảy	1095
rủa	1095
rơ	1094
hí	1093
chạng	1089
bả	1088
trồi	1088
trơ	1087
hin	1087
xúp	1087
ngõa	1086
miu	1084
chét	1083
ngoái	1080
roa	1078
nành	1074
xán	1072
nòi	1072
deng	1072
nhứt	1071
trin	1071
mỏm	1070
lóc	1070
phúng	1067
ngạnh	1067
sạt	1066
hòm	1063
khoanh	1063
cặn	1062
chệch	1059
bain	1059
meo	1058
chình	1057
ốp	1057
mịch	1057
hường	1055
toát	1055
nhịn	1053
kèo	1052
trôm	1052
vơ	1051
sà	1049
sỡ	1045
nữu	1045
mống	1044
ú	1044
xâu	1043
muoi	1042
hẻo	1042
quẩn	1041
truật	1040
nháy	1038
óng	1038
trút	1034
két	1034
cộ	1030
duyện	1030
hòe	1029
keng	1028
vạt	1027
dun	1027
khứu	1026
nhầy	1023
mam	1021
chuang	1018
ghẻ	1017
chùy	1017
râm	1015
lút	1014
khấn	1013
liếm	1013
biếng	1012
ry	1011
nuối	1007
bốt	1005
nhuế	1003
ngơ	1001
đát	997
vầng	996
hấn	994
năn	992
tấc	991
gy	988
cẳng	987
ghềnh	986
sảo	986
nghé	984
rợn	984
dè	983
rượt	977
giuộc	977
sứa	976
xia	974
nưa	973
táp	969
ngua	968
giau	967
choang	967
bờm	966
leng	965
hộc	964
giăng	961
rầm	961
nhọ	960
sưởng	957
xui	956
nhoáng	955
chấu	954
trum	953
dông	953
mỉa	952
xúi	952
lum	951
quàng	951
tiếm	948
thẫm	948
cỏi	947
nạo	943
biếc	942
giay	941
ym	941
đoản	940
quặc	940
háo	940
soán	938
mỳ	935
rồ	935
phiếm	934
nỏ	931
lợ	930
sám	926
lom	926
yn	920
rằm	919
ắt	918
quyện	917
cộc	917
nun	917
chốc	917
hỡi	913
tột	911
nhờn	911
xỉn	911
ngó	910
dấn	909
thát	909
vẫy	907
xing	907
mầu	905
moa	905
chỏm	901
cằm	900
ập	897
bừng	896
nếm	896
hất	895
trụi	895
sếp	895
tởm	893
nghẹt	891
mửa	891
huổi	890
giùm	890
lẻn	889
xoang	888
bẹp	887
ganh	887
xòe	886
gù	878
rót	878
lún	878
pai	877
tĩu	876
nhon	875
nhét	875
kìa	872
thét	868
chĩa	867
ning	865
hum	864
gọng	864
gồ	864
nghén	863
nhậu	863
húng	862
đẽ	862
sính	861
giỏ	859
hễ	858
vưu	858
quăng	856
sờ	855
mòi	855
ngỡ	854
báp	853
chuốt	853
suin	853
vồ	851
nạc	848
hý	845
dùm	844
nhàm	843
rua	843
heng	842
ờ	839
luoi	838
hoe	835
ghim	833
đay	833
bời	832
kiểng	832
niu	831
ươm	830
lìa	829
ế	827
quắc	824
hiềm	819
lạn	819
cưu	818
quao	816
hác	815
hống	812
nhóc	812
tè	812
loen	812
gội	811
tơi	810
sủa	809
rùng	808
nhăn	806
mùn	805
tấp	805
tép	805
rầy	805
gióng	804
xiết	802
nhử	800
quậy	800
lun	794
thốc	794
mần	792
khản	791
hem	786
mồm	786
bưng	785
ngọa	785
hoét	785
phìn	783
háng	783
lốt	782
bậy	780
đọ	778
hàu	778
noam	777
cuội	776
đụn	775
vắn	775
nhay	775
gào	775
inh	773
lốm	773
huai	773
vớ	772
khay	769
uế	769
huyễn	768
vỏn	766
gợn	765
mó	763
píc	763
nhộng	762
giời	761
deo	760
cuốc	760
ngẩn	760
xam	759
luồn	759
lúp	757
thẹn	755
noa	754
mớ	753
trọc	752
toái	751
giẫm	751
mướn	749
gắm	748
cựa	748
dìu	748
gièm	748
vông	748
nấc	747
mỉm	746
xoăn	745
thiển	745
dằn	744
giương	742
nộn	740
vàn	740
phum	738
nhang	738
chòi	734
gym	733
điếc	732
nịnh	730
chít	730
ầm	728
pơ	727
xian	726
cheon	722
lẫm	721
phang	721
dữu	721
rệp	720
guan	720
lẩu	719
rương	719
nức	718
cật	716
khoét	715
nấy	714
quyệt	713
hấu	713
luy	711
nè	710
lyn	710
tâng	709
nứa	708
vút	706
lôn	706
tiệt	706
hâu	706
lố	705
ghề	705
trám	704
chằm	704
gớm	703
xôn	703
nhả	703
suôn	702
xắc	702
còng	702
thọc	700
nhe	700
mọt	699
duỗi	699
hói	699
heon	698
rình	697
găm	696
bặc	696
khin	694
thò	692
gảy	692
mênh	690
trớ	690
phy	690
pắc	689
lùm	689
băn	689
sí	689
lủng	688
ná	688
nhuần	686
tráo	686
gọt	685
muỗng	684
dà	683
chẩm	682
gàng	681
giảo	678
yêm	677
gỏi	675
ngớ	675
gài	673
úa	672
xíu	671
kềnh	671
dẫm	671
dó	671
suyễn	670
thỏi	669
ngàm	669
ngấm	666
sến	665
trệt	665
eon	665
gau	664
sởi	662
nau	661
tuẫn	661
teng	660
dẽ	660
doa	659
vơi	659
khờ	657
váng	656
toe	655
phen	653
rụt	648
oem	648
nhảm	647
vó	646
laon	646
đùng	645
gô	644
trợn	644
duan	644
hớn	643
quo	642
chửa	640
nhông	639
nghin	638
chôm	638
dốt	638
cáng	637
té	636
chom	636
túp	635
nghinh	634
chiện	634
ảm	633
phết	633
nấng	633
gôn	632
mả	631
sít	628
thửa	627
nài	627
bỉm	627
huê	626
siêng	626
quáng	626
tòi	625
khơ	624
ngán	624
chát	624
nhủ	624
ayn	623
ráng	623
naing	623
haim	622
phoi	621
cụp	620
goin	620
cốm	618
đờn	618
baum	617
pon	617
úng	616
menh	616
sủi	616
hịch	615
cuông	615
thình	615
chửng	614
khoăn	614
gành	613
dũ	613
chẹn	611
rọi	610
tanh	609
thớ	609
hũ	608
thùa	608
mỵ	608
trạc	607
hặc	606
mim	604
vát	604
hẹ	602
vau	602
ngời	600
truân	600
ù	600
dăm	599
nầy	599
đoa	599
xỉu	598
lác	597
lúng	597
hắt	596
sìn	596
lõa	595
nheo	593
nần	593
thụt	588
dát	587
tròng	586
lèo	586
dí	585
rì	584
thòi	583
nột	583
rèm	582
día	582
giẻ	578
ngheo	577
huề	576
nỡ	576
mõ	574
phộng	574
seng	572
nhấc	571
sấp	571
nghêu	571
gien	571
lù	571
tiển	570
phon	569
lình	568
vẩn	568
khít	568
hến	567
chuy	567
loang	566
xẩm	566
ngầu	566
dặc	562
quăm	561
trư	560
luẩn	560
thàng	559
sỏ	559
tợn	558
trê	558
trụy	557
vía	556
xiển	555
lì	553
pim	550
mé	550
rộc	550
hiu	549
sần	548
đanh	548
pù	547
bét	547
giầy	546
hằn	545
bim	545
phễu	545
dìm	544
quệ	541
ươi	541
xửa	540
nặn	539
hức	539
phiêng	539
nẻo	538
quầng	538
vầy	537
pác	537
búi	537
gượng	536
chần	535
cáu	533
ưởng	532
hời	531
núp	531
hăm	530
nái	529
nhót	528
miễu	525
dặt	525
chủy	525
nhài	525
khum	525
súy	523
vè	523
bướng	523
cợt	522
bơn	522
ngách	522
bở	522
muồng	521
tưng	520
ngửi	520
lụi	519
lẹ	517
sác	516
khuy	516
ứ	514
đười	513
tuông	511
rữa	511
nhún	509
sưa	507
cõng	507
vái	504
nhão	504
cỗi	503
chừ	502
nim	502
dui	502
hiệt	501
hóng	501
hù	500
chũm	500
xở	499
mách	499
loát	498
nhòm	498
veng	497
oát	497
nộm	497
gáo	497
sảy	497
bớ	496
nhương	495
lian	495
xín	494
